name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
LeBron James,Miami Heat,5/18/2014,2013,1966,1610612748,400558914,4,7,11,0,Jump Shot,2PT Field Goal,6,Indiana Pacers,-64,14,0,0.6,"Hill, George",1.2,8.4
LeBron James,Miami Heat,3/7/2012,2011,1966,1610612748,320307014,4,11,42,1,Jump Shot,2PT Field Goal,18,Atlanta Hawks,-138,129,,,,,
LeBron James,Miami Heat,5/18/2014,2013,1966,1610612748,400558914,4,4,5,1,Jump Shot,3PT Field Goal,24,Indiana Pacers,-114,213,1,2.7,"George, Paul",2.6,18.4
LeBron James,Miami Heat,3/1/2012,2011,1966,1610612748,320301022,4,0,40,0,Jump Shot,2PT Field Goal,3,Portland Trail Blazers,28,25,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,1,7,37,0,Jump Shot,3PT Field Goal,25,Indiana Pacers,-188,175,0,3.4,"Hibbert, Roy",6.2,9.6
LeBron James,Miami Heat,4/10/2012,2011,1966,1610612748,320410014,3,7,31,0,Jump Shot,3PT Field Goal,24,Boston Celtics,173,173,,,,,
LeBron James,Cleveland Cavaliers,10/29/2016,2016,1966,1610612739,400899479,4,1,21,1,Jump Shot,2PT Field Goal,4,Orlando Magic,17,41,0,0,,0,0
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,1,7,24,0,Jump Shot,2PT Field Goal,16,Los Angeles Clippers,-84,140,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,1,3,55,1,Jump Shot,2PT Field Goal,17,Indiana Pacers,21,170,0,6.4,"Stephenson, Lance",4.2,2.6
LeBron James,Miami Heat,3/7/2012,2011,1966,1610612748,320307014,4,8,37,0,Jump Shot,3PT Field Goal,25,Atlanta Hawks,-46,246,,,,,
LeBron James,Cleveland Cavaliers,11/27/2015,2015,1966,1610612739,400828114,1,11,13,0,Jump Shot,2PT Field Goal,4,Charlotte Hornets,14,38,3,5.5,"Batum, Nicolas",2.4,19.5
LeBron James,Miami Heat,4/11/2011,2010,1966,1610612748,310411001,4,7,28,0,Jump Shot,2PT Field Goal,16,Atlanta Hawks,92,140,,,,,
LeBron James,Cleveland Cavaliers,12/21/2017,2017,1966,1610612739,400975217,4,0,36,0,Jump Shot,3PT Field Goal,25,Chicago Bulls,-157,197,0,0,,0,0
LeBron James,Miami Heat,11/3/2012,2012,1966,1610612748,400277750,3,7,1,0,Jump Shot,3PT Field Goal,22,Denver Nuggets,225,4,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,2,3,33,0,Jump Shot,3PT Field Goal,25,Indiana Pacers,0,254,5,5.3,"Stephenson, Lance",10.3,17.9
LeBron James,Miami Heat,11/17/2012,2012,1966,1610612748,400277858,4,6,56,0,Jump Shot,2PT Field Goal,10,Phoenix Suns,-105,23,,,,,
LeBron James,Cleveland Cavaliers,5/8/2016,2015,1966,1610612739,400875768,3,10,13,1,Jump Shot,3PT Field Goal,24,Atlanta Hawks,-174,174,0,0,,0,0
LeBron James,Miami Heat,11/27/2010,2010,1966,1610612748,301127006,4,5,22,0,Jump Shot,2PT Field Goal,4,Dallas Mavericks,-34,26,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,3,7,47,0,Jump Shot,2PT Field Goal,18,Indiana Pacers,-10,181,1,3.4,"George, Paul",5.5,9.9
LeBron James,Miami Heat,12/8/2010,2010,1966,1610612748,301208026,1,2,31,1,Jump Shot,2PT Field Goal,23,Utah Jazz,-38,227,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,3,5,24,1,Jump Shot,2PT Field Goal,2,Indiana Pacers,-5,23,2,4.6,"George, Paul",1,17
LeBron James,Cleveland Cavaliers,4/13/2015,2014,1966,1610612739,400579495,3,0,59,0,Jump Shot,2PT Field Goal,22,Detroit Pistons,190,118,1,2.1,"Tolliver, Anthony",3.6,14
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,3,3,51,0,Jump Shot,2PT Field Goal,9,Indiana Pacers,-87,34,6,10.6,"Hibbert, Roy",1.5,11.5
LeBron James,Miami Heat,11/17/2012,2012,1966,1610612748,400277858,4,2,3,0,Jump Shot,2PT Field Goal,22,Phoenix Suns,-60,222,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,3,2,39,1,Jump Shot,2PT Field Goal,19,Indiana Pacers,-168,97,1,6.2,"George, Paul",4.3,8.2
LeBron James,Miami Heat,3/7/2012,2011,1966,1610612748,320307014,4,5,8,0,Jump Shot,2PT Field Goal,18,Atlanta Hawks,-144,113,,,,,
LeBron James,Cleveland Cavaliers,4/1/2016,2015,1966,1610612739,400829018,3,11,29,1,Jump Shot,2PT Field Goal,20,Atlanta Hawks,194,80,0,0,,0,0
LeBron James,Miami Heat,6/17/2012,2011,1966,1610612748,320617014,1,6,35,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,192,148,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,4,10,1,0,Jump Shot,3PT Field Goal,27,Indiana Pacers,-207,184,0,0,"George, Paul",6.5,4.7
LeBron James,Miami Heat,6/2/2011,2010,1966,1610612748,310602014,1,0,0,0,Jump Shot,3PT Field Goal,27,Dallas Mavericks,-147,235,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,4,6,11,1,Jump Shot,3PT Field Goal,28,Indiana Pacers,-201,197,0,0.8,"George, Paul",4.9,10
LeBron James,Miami Heat,3/29/2011,2010,1966,1610612748,310329005,1,0,47,0,Jump Shot,2PT Field Goal,7,Cleveland Cavaliers,7,71,,,,,
LeBron James,Cleveland Cavaliers,4/1/2016,2015,1966,1610612739,400829018,1,8,6,0,Jump Shot,2PT Field Goal,19,Atlanta Hawks,-101,164,0,0,,0,0
LeBron James,Miami Heat,11/21/2012,2012,1966,1610612748,400277883,2,2,48,0,Jump Shot,2PT Field Goal,11,Milwaukee Bucks,1,118,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,4,3,48,1,Jump Shot,2PT Field Goal,18,Indiana Pacers,181,-3,0,0,"George, Paul",8.2,7.7
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,2,3,20,0,Jump Shot,2PT Field Goal,16,Los Angeles Clippers,-122,108,,,,,
LeBron James,Miami Heat,5/20/2014,2013,1966,1610612748,400558915,4,2,42,0,Jump Shot,3PT Field Goal,27,Indiana Pacers,-138,233,2,2.6,"George, Paul",3.5,3.5
LeBron James,Miami Heat,3/12/2011,2010,1966,1610612748,310312014,1,1,55,1,Jump Shot,2PT Field Goal,19,Memphis Grizzlies,-139,131,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,1,9,12,0,Jump Shot,2PT Field Goal,19,Indiana Pacers,-120,159,0,0.5,"George, Paul",2.9,3.6
LeBron James,Miami Heat,11/21/2012,2012,1966,1610612748,400277883,1,4,42,0,Jump Shot,2PT Field Goal,7,Milwaukee Bucks,36,67,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,1,3,29,0,Jump Shot,2PT Field Goal,8,Indiana Pacers,-79,28,8,7.5,"West, David",5,10.2
LeBron James,Miami Heat,2/3/2012,2011,1966,1610612748,320203020,3,5,22,0,Jump Shot,3PT Field Goal,38,Philadelphia 76ers,-168,347,,,,,
LeBron James,Miami Heat,2/5/2014,2013,1966,1610612748,400489609,3,11,20,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-120,228,2,3.3,"Griffin, Blake",6.1,7.1
LeBron James,Miami Heat,2/4/2011,2010,1966,1610612748,310204030,1,5,7,1,Jump Shot,2PT Field Goal,18,Charlotte Hornets,-134,131,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,1,0,15,1,Jump Shot,2PT Field Goal,16,Indiana Pacers,151,74,0,7.6,"Stephenson, Lance",3.9,3.2
LeBron James,Miami Heat,6/17/2012,2011,1966,1610612748,320617014,2,2,26,0,Jump Shot,2PT Field Goal,7,Oklahoma City Thunder,50,50,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,2,11,28,0,Jump Shot,2PT Field Goal,17,Indiana Pacers,95,145,0,3.2,"Stephenson, Lance",2,9
LeBron James,Miami Heat,11/21/2012,2012,1966,1610612748,400277883,2,3,45,0,Jump Shot,2PT Field Goal,16,Milwaukee Bucks,91,134,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,2,2,49,1,Jump Shot,2PT Field Goal,19,Indiana Pacers,-177,91,0,4,"Stephenson, Lance",4.4,3.4
LeBron James,Miami Heat,6/1/2012,2011,1966,1610612748,320601002,3,2,16,1,Jump Shot,2PT Field Goal,11,Boston Celtics,-7,116,,,,,
LeBron James,Cleveland Cavaliers,11/27/2016,2016,1966,1610612739,400899695,3,11,41,0,Jump Shot,2PT Field Goal,20,Philadelphia 76ers,-115,164,0,0,,0,0
LeBron James,Miami Heat,3/19/2011,2010,1966,1610612748,310319014,1,0,53,0,Jump Shot,2PT Field Goal,18,Denver Nuggets,111,151,,,,,
LeBron James,Miami Heat,5/13/2013,2012,1966,1610612748,400464463,1,5,36,0,Jump Shot,3PT Field Goal,26,Chicago Bulls,130,228,,,,,
LeBron James,Miami Heat,4/6/2011,2010,1966,1610612748,310406014,4,4,37,0,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,-215,142,,,,,
LeBron James,Cleveland Cavaliers,12/10/2016,2016,1966,1610612739,400899791,1,6,50,0,Jump Shot,2PT Field Goal,21,Charlotte Hornets,-209,52,0,0,,0,0
LeBron James,Miami Heat,3/3/2011,2010,1966,1610612748,310303014,2,3,39,1,Jump Shot,2PT Field Goal,16,Orlando Magic,-153,74,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,3,1,21,1,Jump Shot,3PT Field Goal,25,Indiana Pacers,217,132,3,3,"West, David",6.5,3.2
LeBron James,Miami Heat,11/27/2010,2010,1966,1610612748,301127006,3,11,44,0,Jump Shot,2PT Field Goal,18,Dallas Mavericks,-26,187,,,,,
LeBron James,Miami Heat,5/24/2014,2013,1966,1610612748,400558916,3,0,56,0,Jump Shot,3PT Field Goal,23,Indiana Pacers,-198,134,5,4.8,"Stephenson, Lance",11,18.9
LeBron James,Miami Heat,5/9/2011,2010,1966,1610612748,310509002,3,10,23,0,Jump Shot,3PT Field Goal,24,Boston Celtics,-59,241,,,,,
LeBron James,Cleveland Cavaliers,4/1/2016,2015,1966,1610612739,400829018,4,3,40,0,Jump Shot,3PT Field Goal,24,Atlanta Hawks,-55,239,0,0,,0,0
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,3,9,7,0,Jump Shot,2PT Field Goal,21,Los Angeles Clippers,160,145,,,,,
LeBron James,Cleveland Cavaliers,4/1/2016,2015,1966,1610612739,400829018,3,4,42,0,Jump Shot,3PT Field Goal,24,Atlanta Hawks,6,247,0,0,,0,0
LeBron James,Miami Heat,11/21/2012,2012,1966,1610612748,400277883,3,2,12,0,Jump Shot,3PT Field Goal,22,Milwaukee Bucks,228,28,,,,,
LeBron James,Miami Heat,5/30/2013,2012,1966,1610612748,400466598,3,0,16,1,Jump Shot,3PT Field Goal,25,Indiana Pacers,18,252,,,,,
LeBron James,Miami Heat,2/25/2011,2010,1966,1610612748,310225014,3,4,53,0,Jump Shot,2PT Field Goal,18,Washington Wizards,-153,108,,,,,
LeBron James,Cleveland Cavaliers,11/27/2015,2015,1966,1610612739,400828114,3,4,57,1,Jump Shot,3PT Field Goal,26,Charlotte Hornets,-196,183,0,1.3,"Hairston, PJ",4,9.9
LeBron James,Miami Heat,11/21/2012,2012,1966,1610612748,400277883,3,9,47,1,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,-198,154,,,,,
LeBron James,Cleveland Cavaliers,5/8/2016,2015,1966,1610612739,400875768,3,5,56,0,Jump Shot,3PT Field Goal,22,Atlanta Hawks,227,13,0,0,,0,0
LeBron James,Miami Heat,5/13/2012,2011,1966,1610612748,320513014,1,7,5,0,Jump Shot,3PT Field Goal,24,Indiana Pacers,203,142,,,,,
LeBron James,Cleveland Cavaliers,5/8/2016,2015,1966,1610612739,400875768,3,6,15,0,Jump Shot,3PT Field Goal,25,Atlanta Hawks,-96,239,0,0,,0,0
LeBron James,Miami Heat,6/5/2012,2011,1966,1610612748,320605014,3,10,18,0,Jump Shot,2PT Field Goal,21,Boston Celtics,-26,211,,,,,
LeBron James,Miami Heat,5/26/2014,2013,1966,1610612748,400558917,1,5,3,0,Jump Shot,3PT Field Goal,25,Indiana Pacers,-179,178,4,4.6,"Stephenson, Lance",7.9,19.7
LeBron James,Miami Heat,3/10/2012,2011,1966,1610612748,320310014,1,2,16,0,Jump Shot,2PT Field Goal,19,Indiana Pacers,192,12,,,,,
LeBron James,Cleveland Cavaliers,12/4/2017,2017,1966,1610612739,400975095,1,0,7,1,Jump Shot,2PT Field Goal,23,Chicago Bulls,-7,236,0,0,,0,0
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,3,4,31,1,Jump Shot,2PT Field Goal,3,Los Angeles Clippers,9,37,,,,,
LeBron James,Miami Heat,5/26/2014,2013,1966,1610612748,400558917,1,3,8,0,Jump Shot,2PT Field Goal,19,Indiana Pacers,-174,91,4,9.4,"George, Paul",4,3.2
LeBron James,Miami Heat,4/6/2011,2010,1966,1610612748,310406014,3,3,15,1,Jump Shot,2PT Field Goal,18,Milwaukee Bucks,-155,101,,,,,
LeBron James,Miami Heat,12/15/2012,2012,1966,1610612748,400278059,1,11,49,0,Jump Shot,3PT Field Goal,25,Washington Wizards,-215,146,,,,,
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,5,3,50,0,Jump Shot,2PT Field Goal,6,Los Angeles Clippers,-67,6,,,,,
LeBron James,Cleveland Cavaliers,3/26/2016,2015,1966,1610612739,400828973,1,9,24,1,Jump Shot,3PT Field Goal,25,New York Knicks,-129,224,0,0,,0,0
LeBron James,Miami Heat,2/7/2012,2011,1966,1610612748,320207014,1,0,1,1,Jump Shot,2PT Field Goal,7,Cleveland Cavaliers,2,78,,,,,
LeBron James,Cleveland Cavaliers,12/4/2017,2017,1966,1610612739,400975095,2,7,55,0,Jump Shot,3PT Field Goal,26,Chicago Bulls,-54,257,0,0,,0,0
LeBron James,Cleveland Cavaliers,5/6/2015,2014,1966,1610612739,400793122,2,2,54,0,Jump Shot,2PT Field Goal,18,Chicago Bulls,-133,129,2,3.9,"Gasol, Pau",5.7,14.4
LeBron James,Cleveland Cavaliers,4/11/2016,2015,1966,1610612739,400829090,3,5,34,1,Jump Shot,2PT Field Goal,5,Atlanta Hawks,-19,56,0,0,,0,0
LeBron James,Miami Heat,5/3/2011,2010,1966,1610612748,310503014,1,4,28,0,Jump Shot,2PT Field Goal,15,Boston Celtics,70,135,,,,,
LeBron James,Miami Heat,5/26/2014,2013,1966,1610612748,400558917,3,11,20,1,Jump Shot,3PT Field Goal,24,Indiana Pacers,244,20,0,0.7,"George, Paul",5.5,3.6
LeBron James,Miami Heat,12/2/2010,2010,1966,1610612748,301202005,3,0,57,1,Jump Shot,2PT Field Goal,15,Cleveland Cavaliers,-92,126,,,,,
LeBron James,Cleveland Cavaliers,12/4/2017,2017,1966,1610612739,400975095,1,9,5,0,Jump Shot,3PT Field Goal,26,Chicago Bulls,-100,243,0,0,,0,0
LeBron James,Miami Heat,6/5/2012,2011,1966,1610612748,320605014,2,0,11,0,Jump Shot,3PT Field Goal,24,Boston Celtics,141,205,,,,,
LeBron James,Cleveland Cavaliers,12/4/2017,2017,1966,1610612739,400975095,4,6,5,1,Jump Shot,3PT Field Goal,25,Chicago Bulls,191,174,0,0,,0,0
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,3,0,8,0,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,105,250,,,,,
LeBron James,Miami Heat,5/26/2014,2013,1966,1610612748,400558917,3,4,9,1,Jump Shot,3PT Field Goal,24,Indiana Pacers,189,159,1,1.9,"West, David",0.6,2.2
LeBron James,Miami Heat,5/13/2012,2011,1966,1610612748,320513014,1,11,47,0,Jump Shot,2PT Field Goal,14,Indiana Pacers,0,145,,,,,
LeBron James,Miami Heat,6/20/2013,2012,1966,1610612748,400467339,4,10,57,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,-202,140,,,,,
LeBron James,Miami Heat,5/3/2011,2010,1966,1610612748,310503014,1,7,36,0,Jump Shot,3PT Field Goal,24,Boston Celtics,-191,156,,,,,
LeBron James,Miami Heat,5/15/2013,2012,1966,1610612748,400464464,4,7,23,0,Jump Shot,3PT Field Goal,25,Chicago Bulls,135,214,,,,,
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,1,4,21,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,179,172,,,,,
LeBron James,Cleveland Cavaliers,3/18/2016,2015,1966,1610612739,400828907,4,5,40,0,Jump Shot,2PT Field Goal,21,Orlando Magic,-166,129,0,0,,0,0
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,1,7,33,0,Jump Shot,2PT Field Goal,16,Cleveland Cavaliers,-108,121,,,,,
LeBron James,Cleveland Cavaliers,12/31/2016,2016,1966,1610612739,400899947,3,3,15,0,Jump Shot,3PT Field Goal,24,Charlotte Hornets,177,174,0,0,,0,0
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,1,5,6,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-202,151,,,,,
LeBron James,Cleveland Cavaliers,4/11/2016,2015,1966,1610612739,400829090,3,6,23,1,Jump Shot,3PT Field Goal,25,Atlanta Hawks,-161,203,0,0,,0,0
LeBron James,Miami Heat,11/29/2012,2012,1966,1610612748,400277940,1,0,4,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-70,252,,,,,
LeBron James,Miami Heat,5/26/2014,2013,1966,1610612748,400558917,4,0,55,0,Jump Shot,2PT Field Goal,17,Indiana Pacers,-76,153,4,5.1,"George, Paul",4.4,4.9
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,2,0,0,0,Jump Shot,3PT Field Goal,42,Cleveland Cavaliers,108,407,,,,,
LeBron James,Cleveland Cavaliers,11/25/2016,2016,1966,1610612739,400899677,3,9,4,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,-135,210,0,0,,0,0
LeBron James,Miami Heat,4/10/2012,2011,1966,1610612748,320410014,2,7,22,0,Jump Shot,2PT Field Goal,5,Boston Celtics,-40,39,,,,,
LeBron James,Cleveland Cavaliers,3/26/2016,2015,1966,1610612739,400828973,3,1,25,1,Jump Shot,3PT Field Goal,25,New York Knicks,-169,188,0,0,,0,0
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,3,6,3,0,Jump Shot,2PT Field Goal,3,Cleveland Cavaliers,31,17,,,,,
LeBron James,Miami Heat,5/28/2014,2013,1966,1610612748,400558918,1,7,16,0,Jump Shot,2PT Field Goal,11,Indiana Pacers,-70,85,8,9.1,"Hibbert, Roy",5.7,13.7
LeBron James,Cleveland Cavaliers,5/6/2015,2014,1966,1610612739,400793122,3,0,24,0,Jump Shot,2PT Field Goal,7,Chicago Bulls,-37,64,7,6.8,"Butler, Jimmy",0.3,1
LeBron James,Miami Heat,5/28/2014,2013,1966,1610612748,400558918,1,7,10,0,Jump Shot,3PT Field Goal,26,Indiana Pacers,-169,203,0,2.4,"Hill, George",0.6,19.8
LeBron James,Cleveland Cavaliers,3/10/2015,2014,1966,1610612739,400579240,2,10,48,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,-133,211,5,5.3,"Parsons, Chandler",4.5,7.4
LeBron James,Cleveland Cavaliers,5/2/2016,2015,1966,1610612739,400875765,1,9,5,1,Jump Shot,3PT Field Goal,24,Atlanta Hawks,200,149,0,0,,0,0
LeBron James,Miami Heat,3/10/2012,2011,1966,1610612748,320310014,4,6,37,0,Jump Shot,2PT Field Goal,22,Indiana Pacers,6,222,,,,,
LeBron James,Miami Heat,5/28/2014,2013,1966,1610612748,400558918,1,3,19,0,Jump Shot,2PT Field Goal,17,Indiana Pacers,-141,108,1,1.8,"George, Paul",6.7,14.1
LeBron James,Miami Heat,10/30/2012,2012,1966,1610612748,400277722,4,11,30,1,Jump Shot,2PT Field Goal,22,Boston Celtics,-152,162,,,,,
LeBron James,Miami Heat,5/28/2014,2013,1966,1610612748,400558918,4,10,17,0,Jump Shot,2PT Field Goal,7,Indiana Pacers,-23,71,2,5.3,"Hibbert, Roy",2.3,13.1
LeBron James,Miami Heat,4/3/2011,2010,1966,1610612748,310403017,1,3,5,0,Jump Shot,3PT Field Goal,25,Brooklyn Nets,58,247,,,,,
LeBron James,Miami Heat,5/28/2014,2013,1966,1610612748,400558918,4,8,35,0,Jump Shot,2PT Field Goal,16,Indiana Pacers,162,-5,3,4.3,"Stephenson, Lance",3.8,7.4
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,3,0,23,1,Jump Shot,2PT Field Goal,21,Cleveland Cavaliers,-138,162,,,,,
LeBron James,Cleveland Cavaliers,1/19/2017,2016,1966,1610612739,400900057,1,7,41,0,Jump Shot,3PT Field Goal,27,Phoenix Suns,-176,210,0,0,,0,0
LeBron James,Miami Heat,1/11/2012,2011,1966,1610612748,320111012,5,2,39,0,Jump Shot,2PT Field Goal,9,Los Angeles Clippers,69,60,,,,,
LeBron James,Cleveland Cavaliers,12/20/2015,2015,1966,1610612739,400828292,2,4,8,0,Jump Shot,2PT Field Goal,7,Philadelphia 76ers,53,56,2,4.2,"Thompson, Hollis",1.7,7.5
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,3,2,46,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,17,257,,,,,
LeBron James,Miami Heat,5/28/2014,2013,1966,1610612748,400558918,4,2,54,0,Jump Shot,3PT Field Goal,26,Indiana Pacers,-68,258,0,3.4,"Stephenson, Lance",2.5,3.8
LeBron James,Miami Heat,5/1/2011,2010,1966,1610612748,310501014,4,4,29,0,Jump Shot,2PT Field Goal,13,Boston Celtics,20,131,,,,,
LeBron James,Cleveland Cavaliers,10/17/2017,2017,1966,1610612739,400974437,4,3,21,0,Jump Shot,3PT Field Goal,26,Boston Celtics,-98,241,0,0,,0,0
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,3,0,46,1,Jump Shot,2PT Field Goal,21,Cleveland Cavaliers,12,211,,,,,
LeBron James,Cleveland Cavaliers,12/31/2016,2016,1966,1610612739,400899947,4,5,13,0,Jump Shot,2PT Field Goal,20,Charlotte Hornets,-117,169,0,0,,0,0
LeBron James,Miami Heat,2/14/2012,2011,1966,1610612748,320214011,4,11,40,0,Jump Shot,2PT Field Goal,15,Indiana Pacers,155,9,,,,,
LeBron James,Miami Heat,5/30/2014,2013,1966,1610612748,400558919,1,9,33,0,Jump Shot,2PT Field Goal,17,Indiana Pacers,149,97,1,2.8,"Stephenson, Lance",3.4,1.3
LeBron James,Miami Heat,11/29/2012,2012,1966,1610612748,400277940,1,11,5,1,Jump Shot,3PT Field Goal,24,San Antonio Spurs,136,206,,,,,
LeBron James,Cleveland Cavaliers,3/26/2016,2015,1966,1610612739,400828973,3,4,8,0,Jump Shot,2PT Field Goal,17,New York Knicks,173,13,0,0,,0,0
LeBron James,Miami Heat,11/24/2012,2012,1966,1610612748,400277906,4,7,7,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,110,227,,,,,
LeBron James,Cleveland Cavaliers,12/29/2015,2015,1966,1610612739,400828360,1,7,6,1,Jump Shot,3PT Field Goal,24,Denver Nuggets,-237,47,0,1.2,"Papanikolaou, Kostas",6.7,9.1
LeBron James,Miami Heat,3/25/2011,2010,1966,1610612748,310325014,1,1,18,1,Jump Shot,2PT Field Goal,15,Philadelphia 76ers,6,159,,,,,
LeBron James,Cleveland Cavaliers,10/17/2017,2017,1966,1610612739,400974437,1,5,44,1,Jump Shot,2PT Field Goal,21,Boston Celtics,-145,162,0,0,,0,0
LeBron James,Miami Heat,5/24/2011,2010,1966,1610612748,310524014,1,3,28,1,Jump Shot,2PT Field Goal,7,Chicago Bulls,1,77,,,,,
LeBron James,Miami Heat,5/30/2014,2013,1966,1610612748,400558919,1,1,1,1,Jump Shot,2PT Field Goal,19,Indiana Pacers,198,7,1,5,"George, Paul",4,5.4
LeBron James,Miami Heat,3/18/2011,2010,1966,1610612748,310318001,3,1,21,0,Jump Shot,2PT Field Goal,3,Atlanta Hawks,-29,11,,,,,
LeBron James,Cleveland Cavaliers,11/27/2017,2017,1966,1610612739,400975042,3,6,53,0,Jump Shot,3PT Field Goal,27,Philadelphia 76ers,-155,224,0,0,,0,0
LeBron James,Miami Heat,6/2/2011,2010,1966,1610612748,310602014,4,3,27,0,Jump Shot,2PT Field Goal,15,Dallas Mavericks,88,132,,,,,
LeBron James,Cleveland Cavaliers,10/17/2017,2017,1966,1610612739,400974437,4,0,9,0,Jump Shot,3PT Field Goal,26,Boston Celtics,-133,228,0,0,,0,0
LeBron James,Miami Heat,6/2/2011,2010,1966,1610612748,310602014,1,0,15,1,Jump Shot,3PT Field Goal,25,Dallas Mavericks,-168,187,,,,,
LeBron James,Miami Heat,5/30/2014,2013,1966,1610612748,400558919,3,4,8,0,Jump Shot,2PT Field Goal,18,Indiana Pacers,152,99,7,9.3,"Stephenson, Lance",4.2,1.4
LeBron James,Miami Heat,3/20/2012,2011,1966,1610612748,320320014,3,6,1,0,Jump Shot,3PT Field Goal,25,Phoenix Suns,-175,181,,,,,
LeBron James,Cleveland Cavaliers,10/17/2017,2017,1966,1610612739,400974437,4,8,39,0,Jump Shot,2PT Field Goal,15,Boston Celtics,-110,110,0,0,,0,0
LeBron James,Miami Heat,1/24/2012,2011,1966,1610612748,320124014,4,7,37,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-191,153,,,,,
LeBron James,Miami Heat,5/30/2014,2013,1966,1610612748,400558919,3,0,1,0,Jump Shot,2PT Field Goal,21,Indiana Pacers,-97,187,12,11.4,"Stephenson, Lance",4.2,0
LeBron James,Miami Heat,2/22/2011,2010,1966,1610612748,310222014,2,0,17,1,Jump Shot,3PT Field Goal,25,Sacramento Kings,-103,233,,,,,
LeBron James,Miami Heat,6/18/2013,2012,1966,1610612748,400467338,4,4,1,0,Jump Shot,2PT Field Goal,16,San Antonio Spurs,-163,45,,,,,
LeBron James,Miami Heat,12/1/2012,2012,1966,1610612748,400277953,1,7,46,0,Jump Shot,2PT Field Goal,21,Brooklyn Nets,-111,181,,,,,
LeBron James,Miami Heat,6/5/2014,2013,1966,1610612748,400559374,1,9,6,1,Jump Shot,2PT Field Goal,13,San Antonio Spurs,-133,-3,0,5.9,"Leonard, Kawhi",3.8,10.8
LeBron James,Miami Heat,11/29/2012,2012,1966,1610612748,400277940,3,7,14,1,Jump Shot,2PT Field Goal,18,San Antonio Spurs,-142,121,,,,,
LeBron James,Cleveland Cavaliers,2/22/2018,2017,1966,1610612739,400975615,3,5,1,1,Jump Shot,3PT Field Goal,23,Washington Wizards,-230,-4,0,0,,0,0
LeBron James,Miami Heat,6/19/2012,2011,1966,1610612748,320619014,1,11,6,0,Jump Shot,2PT Field Goal,19,Oklahoma City Thunder,151,127,,,,,
LeBron James,Miami Heat,6/5/2014,2013,1966,1610612748,400559374,1,1,58,0,Jump Shot,2PT Field Goal,18,San Antonio Spurs,143,110,14,14.4,"Green, Danny",6.2,8.8
